"id","name","dynasty","lifetime","pinyin"
"30088","文廷式","12","文廷式（1856～1904），近代词人、学者、维新派思想家。字道希（亦作道羲、道溪），号云阁（亦作芸阁），别号纯常子、罗霄山人、芗德。江西萍乡人。出生于广东潮州，少长岭南，为陈澧入室弟子。光绪十六年（1890年）榜眼。1898年戊戌政变后出走日本。1904年逝世于萍乡。","w"
"30089","赵秉文","10","赵秉文（1159～1232）金代学者、书法家。字周臣，号闲闲居士，晚年称闲闲老人。磁州滏阳（今河北磁县）人。世宗大定二十五年进士，调安塞主簿。历平定州刺史，为政宽简。累拜礼部尚书。哀宗即位，改翰林学士，同修国史。历仕五朝，自奉如寒士，未尝一日废书。能诗文，诗歌多写自然景物，又工草书，所著有《闲闲老人滏水文集》。","z"
"30090","牛殳","6","约为中唐以后人。善作长篇歌行。《全唐诗》存诗2首，皆出《文苑英华》卷三三四。","n"
"30091","史浩","8","史浩（1106年—1194年），字直翁，号真隐。明州鄞县人，南宋政治家、词人。高宗绍兴十五年（1144年）进士，由温州教授除太学正，升为国子博士。他向宋高宗建议立太子，以此受知于朝廷，绍兴三十二年，宋孝宗即位，授参知政事。隆兴元年，拜尚书右仆射。淳熙十年，除太保致仕，封魏国公。宋光宗御极，进太师。绍熙五年，薨，年八十九，封会稽郡王。宋宁宗登基，赐谥文惠。嘉定十四年，以子史弥远贵，追封越王，改谥忠定，配享孝宗庙庭。为昭勋阁二十四功臣之一。","s"
"30092","张巡","6","张巡（708年—757年11月24日），字巡，蒲州河东（今山西永济）人。（《新唐书》本传载为邓州南阳）。唐代中期名臣。唐玄宗开元末年，张巡中进士，历任太子通事舍人、清河县令、真源县令。安史之乱时，起兵守雍丘，抵抗叛军。至德二载（757年），安庆绪派部将尹子琦率军十三万南侵江淮屏障睢阳，张巡与许远等数千人，在内无粮草、外无援兵的情况下死守睢阳，前后交战四百馀次，使叛军损失惨重，有效阻遏了叛军南犯之势，遮蔽了江淮地区，保障了唐朝东南的安全。终因粮草耗尽、士卒死伤殆尽而被俘遇害。后获赠扬州大都督、邓国公。唐宣宗大中二年（848年），张巡绘像凌烟阁。至明清时，得以从祀历代帝王庙。","z"
"30093","梁鸿","2","梁鸿，字伯鸾，扶风平陵（今陕西咸阳）人，生卒年不详，约汉光武建武初年，至和帝永元末年间在世[1] 。少孤，受业太学，家贫而尚节介。学毕，牧豕上林苑，误遗火延及他舍。鸿悉以豕偿舍主，不足，复为佣以偿。归乡里，势家慕其高节，多欲妻以女，鸿尽谢绝。娶同县孟女光，貌丑而贤，共入霸陵山中，荆钗布裙，以耕织为业，咏诗书弹琴以自娱。因东出关，过京师，作《五噫之歌》 。章帝（肃宗）闻而非之，求鸿不得。乃改复姓运期、名耀、字侯光，与妻子居齐、鲁间。终于吴。","l"
"30094","项鸿祚","12","项鸿祚（1798～1835）清代词人。原名继章，后改名廷纪，字莲生。钱塘（今浙江杭州）人。道光十二年（1832）举人，两应进士试不第，穷愁而卒，年仅三十八岁。家世业盐筴，巨富，至君渐落。鸿祚一生，大似纳兰性德。他与龚自珍同时为“西湖双杰”。其词多表现抑郁、感伤之情，著有《忆云词甲乙丙丁稿》4卷，《补遗》1卷，有光绪癸巳钱塘榆园丛刻本。","x"
"30095","刘皂","6","刘皂：咸阳（今陕西咸阳市）人，贞元间(785—805)在世，身世无可考。《全唐诗》录存其诗五首。","l"
"30096","卢汝弼","6","卢汝弼，字子谐，范阳人。景福进士。今存诗八首。（《才调集》作卢弼），登进士第，以祠部员外郎、知制诰，从昭宗迁洛。后依李克用，克用表为节度副使。其诗语言精丽清婉，辞多悲气。诗八首，皆是佳作，尤以《秋夕寓居精舍书事》和《和李秀才边庭四时怨》（其四）两首为最善。《秋夕寓居精舍书事》写秋日乡思，依情取景所取景物包括“苔阶叶”、“满城杵”、“蟏蛸网”、“蟋蟀声”等），以景衬情，写得情景交融，感人至深。《和李秀才边庭四时怨》写边庭生活，一片悲气弥漫之中又含着雄壮，十分动人心魄。","l"
"30097","高鹗","12","生卒年： 约1738—约1815 清代文学家。字兰墅，一字云士。因酷爱小说《红楼梦》，别号“红楼外史”。汉军镶黄旗内务府人。祖籍铁岭（今属辽宁），先世清初即寓居北京。","g"
"30098","陈继儒","11","陈继儒（1558～1639）明代文学家、书画家。字仲醇，号眉公、麋公。华亭（今上海松江）人。诸生，年二十九，隐居小昆山，后居东佘山，杜门著述，工诗善文，书法苏、米，兼能绘事，屡奉诏征用，皆以疾辞。擅墨梅、山水，画梅多册页小幅，自然随意，意态萧疏。论画倡导文人画，持南北宗论，重视画家的修养，赞同书画同源。有《梅花册》、《云山卷》等传世。著有《妮古录》、《陈眉公全集》、《小窗幽记》。","c"
"30099","黄大临","8","黄大临，生卒年不详，宋代词人，字元明，号寅庵，洪州分宁（今江西修水）人。黄庭坚之兄，绍圣间为萍乡令。存词3首，风格清丽。","h"
"30100","宇文虚中","8","宇文虚中（1079～1146），宋朝爱国大臣、诗人。初名黄中，宋徽宗亲改其名为虚中，字叔通，别号龙溪居士。成都广都（今成都双流）人。宋徽宗大观三年（1109）进士，官至资政殿大学士，南宋时出使金国被扣，被迫官礼部尚书、翰林学士承旨，封河内郡开国公，并被尊为“国师”，后因图谋南奔而被杀。","y"
"30101","朱翌","8","朱翌（1097—1167）字新仲，号潜山居士、省事老人。舒州（今安徽潜山）人，卜居四明鄞县（今属浙江）。绍兴八年（1138），除秘书省正字，迁校书郎、兼实录院检讨官、祠部员外郎、秘书少监、起居舍人。十一年，为中书舍人。秦桧恶他不附己，谪居韶州十九年。桧死，充秘阁修撰，出知宣州、平江府。乾道三年卒，年七十一。名山胜景，游览殆。","z"
"30102","王庭筠","10","王庭筠（1151～1202）金代文学家、书画家。字子端，号黄华山主、黄华老人、黄华老子，别号雪溪。金代辽东人（今营口熊岳），米芾之甥。庭筠文名早著，金大定十六年（1176）进士，历官州县，仕至翰林修撰。文词渊雅，字画精美，《中州雅府》收其词作十六首，以幽峭绵渺见长。","w"
"30103","吴渊","8","吴渊（1190—1257年）字道父，号退庵。吴柔胜第三子，宣州宁国（今属安徽）人。约生于宋光宗绍熙初，卒于理宗宝祐五年，年约六十八岁左右。嘉定七年中进士，调建德主簿。丞相史弥远在馆中留他，将授以开化尉，他谢道：“甫得一官，何敢躁进。”弥远就不再强他。累官兵部尚书，进端明殿学士，江东安抚使、拜资政殿大学士，封金陵公，徙知福州、福建安抚使，予祠。又力战有功。拜参知政事，未几，卒。渊著有《退庵集》、《退庵词》奏议及易解，《宋史本传》传于世。","w"
"30104","江总","4","江总（519～594）著名南朝陈大臣、文学家。字总持，祖籍济阳考城（今河南兰考）。出身高门，幼聪敏，有文才。年十八，为宣惠武陵王府法曹参军，迁尚书殿中郎。所作诗篇深受梁武帝赏识，官至太常卿。张缵、王筠、刘之遴，乃一时高才学士，皆对江总雅相推重，与之为忘年友。侯景之乱后，避难会稽，流寓岭南，至陈文帝天嘉四年（563）才被征召回建康，任中书侍郎。陈后主时，官至尚书令，故世称“江令”。任上“总当权宰，不持政务，但日与后主游宴后庭”，“由是国政日颓，纲纪不立”（《陈书·江总传》）。隋文帝开皇九年(589)灭陈，江总入隋为上开府，后放回江南，去世于江都（今江苏扬州）。","j"
"30105","刘墉","12","刘墉（1719～1804），字崇如，号石庵，另有青原、香岩、东武、穆庵、溟华、日观峰道人等字号，清代书画家、政治家。山东省高密县逄戈庄人（原属诸城），祖籍江苏徐州丰县。乾隆十六年（1751年）进士，刘统勋子。官至内阁大学士，为官清廉，有乃父之风。刘墉是乾隆十六年的进士，做过吏部尚书，体仁阁大学士。工书，尤长小楷，传世书法作品以行书为多。嘉庆九年十二月二十五日卒于京。谥文清。","l"
"30106","刘晏","6","刘晏，是唐代著名的经济改革家和理财家。字士安，曹州南华（今东明县）人。幼年才华横溢，号称神童，名噪京师，明朝时列名《三字经》。历任吏部尚书同平章事、领度支、铸钱、盐铁等使。实施了一系列的财政改革措施，为安史之乱后的唐朝经济发展做出了重要的贡献。因谗臣当道，被敕自尽。","l"
"30107","狄仁杰","6","狄仁杰（630年－700年11月15日），字怀英，并州太原（今山西太原）人，唐代、武周政治家。狄仁杰早年考中明经科，历任汴州判佐、并州都督府法曹、大理丞、侍御史、度支郎中、宁州刺史、冬官侍郎、文昌右丞、豫州刺史、复州刺史、洛州司马，以不畏权贵著称。久视元年（700年），狄仁杰进封内史，并于同年病逝，追赠文昌右相，谥号文惠，后又追赠司空、梁国公。","d"
"30108","崔郊","6","崔郊，唐朝元和间秀才，《全唐诗》中收录了他的一首诗。(《云溪友议》卷上、《唐朝纪事》卷五六)唐末范摅所撰笔记《云溪友议》中记载了这样一个故事:元和年间秀才崔郊的姑母有一婢女，生得姿容秀丽，与崔郊互相爱恋，后却被卖给显贵于頔。崔郊念念不忘，思慕无已。一次寒食，婢女偶尔外出与崔郊邂逅，崔郊百感交集，写下了这首《赠婢》。后来于頔读到此诗，便让崔郊把婢女领去，传为诗坛佳话。","c"
"30109","上官昭容","6","上官婉儿，复姓上官，小字婉儿，又称上官昭容，陕州陕人，祖籍陇西上邽，唐代女官、诗人、皇妃。因祖父上官仪获罪被杀后随母郑氏配入内庭为婢。十四岁时因聪慧善文为武则天重用，掌管宫中制诰多年，有“巾帼宰相”之名。唐中宗时，封为昭容，权势更盛，在政坛、文坛有着显要地位，从此以皇妃的身份掌管内廷与外朝的政令文告。曾建议扩大书馆，增设学士，在此期间主持风雅，代朝廷品评天下诗文，一时词臣多集其门，《全唐诗》收其遗诗三十二首。710年，临淄王李隆基起兵发动唐隆政变，与韦后同时被杀。","s"
"30110","苏麟","8","苏麟(969～1052前后)，宋杭州属县巡检。见[宋]俞文豹《清夜录》[宋]阮阅《诗话总龟前集》近水楼台： 此故事出自宋俞文豹编撰的《清夜录》。北宋著名政治家和文学家范仲淹，对部下很宽厚，常举荐随员做官。据说，他在浙江做官时，部下都经他举荐当了官。只有一位叫苏麟的人，因外出办事不在跟前，未被范仲淹举荐。於是，苏麟作诗云：「近水楼台先得月，向阳花木易为春。」看似咏楼台亭榭、花草树木，实则暗示：好处都被别人占了，而自己却得不到恩泽。此诗以后成为人尽皆知的成语，用以讥讽藉职务之便，为自己或亲信捞取好处的人。","s"
